id_fatura,filial,cidade,tipo_cliente,genero,linha_produto,preco_unitario,quantidade,imposto_5pct,total,data,hora,minuto,forma_pagamento,custo_produtos,margem_bruta_pct,lucro_bruto,avaliacao,ano,mes,dia,trimestre,semana_ano,mes_nome,dia_semana,periodo_dia,dia_util,quinzena,eh_fim_semana,data_visual,ticket_medio_por_item,valor_sem_imposto,lucro_por_item,percentual_imposto_real,eficiencia_venda,margem_liquida_pct,intensidade_compra,densidade_valor,indice_satisfacao_ajustado,avaliacao_ponderada,score_valor_cliente,faixa_avaliacao,categoria_horario_pico,categoria_ticket,perfil_compra
852-82-2749,A,Yangon,Normal,Masculino,Esportes e Viagem,64.59,4,12.918,271.278,2019-01-06,13,35,Carteira Digital,258.36,4.761904762,12.918,9.3,2019,1,6,1,1,Janeiro,Domingo,Tarde,Não,Primeira Quinzena,1,06/01/2019,67.8195,258.36,3.2295,4.761904761904761,5.0,4.761904761904761,258.36,67.8195,2.41968580060423,37.2,50.307250755287015,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
873-14-6353,A,Yangon,Membro,Masculino,Alimentos e Bebidas,24.82,7,8.687,182.427,2019-02-16,10,33,Cartão de Crédito,173.74,4.761904762,8.687,7.1,2019,2,16,1,7,Fevereiro,Sábado,Manhã,Não,Segunda Quinzena,1,16/02/2019,26.061,173.73999999999998,1.2409999999999999,4.761904761904762,5.0,4.761904761904762,173.74,26.061,1.2422497482376635,49.699999999999996,49.29859013091641,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
584-66-4073,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,56.5,1,2.825,59.325,2019-03-13,15,45,Carteira Digital,56.5,4.761904762,2.825,9.6,2019,3,13,1,11,Março,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,13/03/2019,59.325,56.5,2.825,4.761904761904762,5.0,4.761904761904762,56.5,59.325,0.5462235649546827,9.6,34.07593152064451,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
544-55-9589,B,Mandalay,Membro,Feminino,Acessórios Eletrônicos,21.43,10,10.715,225.015,2019-01-28,11,51,Dinheiro,214.3,4.761904762,10.715,6.2,2019,1,28,1,5,Janeiro,Segunda-feira,Manhã,Sim,Segunda Quinzena,0,28/01/2019,22.5015,214.29999999999998,1.0715,4.761904761904763,5.0,4.761904761904763,214.3,22.5015,1.3380261832829807,62.0,57.232426988922455,Neutro,Horário de Pico,Padrão,Comprador Volume
166-19-2553,A,Yangon,Membro,Masculino,Esportes e Viagem,89.06,6,26.718,561.078,2019-01-18,17,26,Dinheiro,534.36,4.761904762,26.718,9.9,2019,1,18,1,3,Janeiro,Sexta-feira,Tarde,Sim,Segunda Quinzena,0,18/01/2019,93.51299999999999,534.36,4.453,4.761904761904763,5.0,4.761904761904763,534.36,93.51299999999999,5.327456193353474,59.400000000000006,69.2250755287009,Muito Satisfeito,Horário Normal,VIP,Comprador Premium
737-88-5876,A,Yangon,Membro,Masculino,Casa e Estilo de Vida,23.29,4,4.658,97.818,2019-03-19,11,52,Cartão de Crédito,93.16,4.761904762,4.658,5.9,2019,3,19,1,12,Março,Terça-feira,Manhã,Sim,Segunda Quinzena,0,19/03/2019,24.4545,93.16,1.1645,4.761904761904763,5.0,4.761904761904763,93.16,24.4545,0.5535186304128902,23.6,33.45266868076536,Neutro,Horário de Pico,Econômico,Comprador Econômico
154-87-7367,C,Naypyitaw,Normal,Masculino,Casa e Estilo de Vida,65.26,8,26.104,548.184,2019-03-15,14,4,Carteira Digital,522.08,4.761904762,26.104,6.3,2019,3,15,1,11,Março,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,15/03/2019,68.523,522.0799999999999,3.263,4.761904761904763,5.0,4.761904761904763,522.08,68.523,3.31229003021148,50.4,63.93041289023162,Neutro,Horário de Pico,VIP,Comprador Premium
885-56-0389,C,Naypyitaw,Membro,Masculino,Acessórios de Moda,52.35,1,2.6175,54.9675,2019-02-12,17,49,Dinheiro,52.35,4.761904762,2.6175,4.0,2019,2,12,1,7,Fevereiro,Terça-feira,Tarde,Sim,Primeira Quinzena,0,12/02/2019,54.9675,52.35,2.6175,4.761904761904763,5.0,4.761904761904763,52.35,54.9675,0.21087613293051358,4.0,17.108761329305135,Insatisfeito,Horário Normal,Econômico,Comprador Econômico
608-05-3804,B,Mandalay,Membro,Masculino,Acessórios Eletrônicos,39.75,1,1.9875,41.7375,2019-02-25,20,19,Dinheiro,39.75,4.761904762,1.9875,6.1,2019,2,25,1,9,Fevereiro,Segunda-feira,Noite,Sim,Segunda Quinzena,0,25/02/2019,41.7375,39.75,1.9875,4.761904761904763,5.0,4.761904761904763,39.75,41.7375,0.24418429003021141,6.1,22.9012084592145,Neutro,Horário de Pico,Econômico,Comprador Econômico
448-61-3783,A,Yangon,Normal,Feminino,Acessórios Eletrônicos,90.02,8,36.008,756.168,2019-03-21,16,8,Cartão de Crédito,720.16,4.761904762,36.008,4.5,2019,3,21,1,12,Março,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,21/03/2019,94.521,720.16,4.501,4.761904761904763,5.0,4.761904761904763,720.16,94.521,3.2635649546827796,36.0,66.50946626384693,Insatisfeito,Horário Normal,VIP,Comprador Premium
761-49-0439,B,Mandalay,Membro,Feminino,Acessórios Eletrônicos,12.1,8,4.84,101.64,2019-01-19,10,17,Carteira Digital,96.8,4.761904762,4.84,8.6,2019,1,19,1,3,Janeiro,Sábado,Manhã,Não,Segunda Quinzena,1,19/01/2019,12.705,96.8,0.605,4.761904761904762,5.0,4.761904761904762,96.8,12.705,0.8383484390735145,68.8,53.69929506545821,Muito Satisfeito,Horário de Pico,Econômico,Comprador Volume
490-95-0021,B,Mandalay,Membro,Feminino,Alimentos e Bebidas,33.21,10,16.605,348.705,2019-01-08,14,25,Carteira Digital,332.1,4.761904762,16.605,6.0,2019,1,8,1,2,Janeiro,Terça-feira,Tarde,Sim,Primeira Quinzena,0,08/01/2019,34.8705,332.09999999999997,1.6605,4.761904761904763,5.0,4.761904761904763,332.1,34.8705,2.006646525679758,60.0,61.37764350453172,Neutro,Horário de Pico,Premium,Comprador Padrão
115-38-7388,C,Naypyitaw,Membro,Feminino,Acessórios de Moda,10.18,8,4.072,85.512,2019-03-30,12,51,Cartão de Crédito,81.44,4.761904762,4.072,9.5,2019,3,30,1,13,Março,Sábado,Tarde,Não,Segunda Quinzena,1,30/03/2019,10.689,81.44,0.509,4.761904761904762,5.0,4.761904761904762,81.44,10.689,0.7791339375629405,76.0,55.78056394763343,Muito Satisfeito,Horário de Pico,Econômico,Comprador Volume
311-13-6971,B,Mandalay,Membro,Masculino,Esportes e Viagem,31.99,10,15.995,335.895,2019-02-20,15,18,Cartão de Crédito,319.9,4.761904762,15.995,9.9,2019,2,20,1,8,Fevereiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,20/02/2019,33.5895,319.9,1.5995,4.761904761904762,5.0,4.761904761904762,319.9,33.5895,3.189335347432024,99.0,72.58620342396777,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
291-55-6563,A,Yangon,Membro,Feminino,Casa e Estilo de Vida,34.42,6,10.326,216.846,2019-03-30,12,45,Carteira Digital,206.52,4.761904762,10.326,7.5,2019,3,30,1,13,Março,Sábado,Tarde,Não,Segunda Quinzena,1,30/03/2019,36.141,206.52,1.721,4.761904761904763,5.0,4.761904761904763,206.52,36.141,1.5598187311178247,45.0,48.81903323262839,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
548-48-3156,A,Yangon,Membro,Feminino,Alimentos e Bebidas,83.34,2,8.334,175.014,2019-03-19,13,37,Dinheiro,166.68,4.761904762,8.334,7.6,2019,3,19,1,12,Março,Terça-feira,Tarde,Sim,Segunda Quinzena,0,19/03/2019,87.507,166.68,4.167,4.761904761904762,5.0,4.761904761904762,166.68,87.507,1.2756978851963745,15.2,35.51419939577039,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
460-93-5834,A,Yangon,Normal,Masculino,Esportes e Viagem,45.58,7,15.953,335.013,2019-01-13,10,3,Dinheiro,319.06,4.761904762,15.953,5.0,2019,1,13,1,2,Janeiro,Domingo,Manhã,Não,Primeira Quinzena,1,13/01/2019,47.858999999999995,319.06,2.279,4.761904761904763,5.0,4.761904761904763,319.06,47.858999999999995,1.6065458207452163,35.0,48.85236656596174,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
325-89-4209,A,Yangon,Membro,Masculino,Alimentos e Bebidas,87.9,1,4.395,92.295,2019-02-05,19,42,Carteira Digital,87.9,4.761904762,4.395,6.7,2019,2,5,1,6,Fevereiro,Terça-feira,Noite,Sim,Primeira Quinzena,0,05/02/2019,92.295,87.9,4.395,4.761904761904762,4.999999999999999,4.761904761904762,87.9,92.295,0.5930815709969788,6.7,26.64078549848943,Neutro,Horário de Pico,Econômico,Comprador Econômico
884-80-6021,A,Yangon,Membro,Feminino,Acessórios Eletrônicos,73.47,10,36.735,771.435,2019-03-23,13,14,Carteira Digital,734.7,4.761904762,36.735,9.5,2019,3,23,1,12,Março,Sábado,Tarde,Não,Segunda Quinzena,1,23/03/2019,77.14349999999999,734.6999999999999,3.6734999999999998,4.761904761904763,5.0,4.761904761904763,734.7,77.14349999999999,7.028851963746223,95.0,88.095166163142,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
137-74-8729,C,Naypyitaw,Normal,Feminino,Acessórios de Moda,12.19,8,4.876,102.396,2019-03-13,12,47,Carteira Digital,97.52,4.761904762,4.876,6.8,2019,3,13,1,11,Março,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,13/03/2019,12.7995,97.52,0.6095,4.761904761904763,5.0,4.761904761904763,97.52,12.7995,0.6678106747230613,54.4,48.32829808660624,Neutro,Horário de Pico,Econômico,Comprador Volume
880-46-5796,A,Yangon,Membro,Masculino,Esportes e Viagem,76.92,10,38.46,807.66,2019-03-17,19,53,Carteira Digital,769.2,4.761904762,38.46,5.6,2019,3,17,1,11,Março,Domingo,Noite,Não,Segunda Quinzena,1,17/03/2019,80.76599999999999,769.1999999999999,3.846,4.761904761904763,5.0,4.761904761904763,769.2,80.76599999999999,4.337885196374621,56.0,77.78489425981871,Neutro,Horário de Pico,VIP,Comprador Premium
389-70-2397,C,Naypyitaw,Normal,Feminino,Saúde e Beleza,83.66,5,20.915,439.215,2019-02-21,10,26,Dinheiro,418.3,4.761904762,20.915,7.2,2019,2,21,1,8,Fevereiro,Quinta-feira,Manhã,Sim,Segunda Quinzena,0,21/02/2019,87.84299999999999,418.29999999999995,4.183,4.761904761904762,5.0,4.761904761904762,418.29999999999995,87.84299999999999,3.032990936555891,36.0,53.449949647532726,Satisfeito,Horário de Pico,Premium,Comprador Padrão
114-35-5271,B,Mandalay,Normal,Feminino,Acessórios Eletrônicos,57.91,8,23.164,486.444,2019-02-07,15,6,Dinheiro,463.28,4.761904762,23.164,8.1,2019,2,7,1,6,Fevereiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,07/02/2019,60.8055,463.28000000000003,2.8955,4.761904761904763,5.0,4.761904761904763,463.28,60.8055,3.7790211480362537,64.8,66.96183282980866,Satisfeito,Horário de Pico,VIP,Comprador Premium
607-76-6216,C,Naypyitaw,Membro,Feminino,Acessórios de Moda,92.49,5,23.1225,485.5725,2019-03-02,16,35,Cartão de Crédito,462.45,4.761904762,23.1225,8.6,2019,3,2,1,9,Março,Sábado,Tarde,Não,Primeira Quinzena,1,02/03/2019,97.11449999999999,462.45,4.624499999999999,4.761904761904762,5.0,4.761904761904762,462.45,97.11449999999999,4.005105740181269,43.0,59.42839879154078,Muito Satisfeito,Horário Normal,VIP,Comprador Padrão
715-20-1673,B,Mandalay,Normal,Masculino,Acessórios Eletrônicos,28.38,5,7.095,148.995,2019-03-06,20,57,Dinheiro,141.9,4.761904762,7.095,9.4,2019,3,6,1,10,Março,Quarta-feira,Noite,Sim,Primeira Quinzena,0,06/03/2019,29.799,141.9,1.419,4.761904761904762,5.0,4.761904761904762,141.9,29.799,1.343262839879154,47.0,48.91601208459215,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
811-35-1094,B,Mandalay,Membro,Masculino,Acessórios Eletrônicos,50.45,6,15.135,317.835,2019-02-06,15,16,Cartão de Crédito,302.7,4.761904762,15.135,8.9,2019,2,6,1,6,Fevereiro,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,06/02/2019,52.9725,302.7,2.5225,4.761904761904763,5.0,4.761904761904763,302.70000000000005,52.9725,2.7130211480362534,53.400000000000006,56.89335347432024,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
699-88-1972,B,Mandalay,Normal,Masculino,Saúde e Beleza,99.16,8,39.664,832.944,2019-01-28,17,47,Cartão de Crédito,793.28,4.761904762,39.664,4.2,2019,1,28,1,5,Janeiro,Segunda-feira,Tarde,Sim,Segunda Quinzena,0,28/01/2019,104.118,793.28,4.958,4.761904761904763,5.0,4.761904761904763,793.28,104.118,3.355262839879154,33.6,68.55488418932528,Insatisfeito,Horário Normal,VIP,Comprador Premium
781-84-8059,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,60.74,7,21.259,446.439,2019-01-18,16,23,Carteira Digital,425.18,4.761904762,21.259,5.0,2019,1,18,1,3,Janeiro,Sexta-feira,Tarde,Sim,Segunda Quinzena,0,18/01/2019,63.777,425.18,3.037,4.761904761904762,5.0,4.761904761904762,425.18,63.777,2.1408862034239675,35.0,53.12708962739174,Insatisfeito,Horário Normal,Premium,Comprador Padrão
409-49-6995,C,Naypyitaw,Membro,Feminino,Alimentos e Bebidas,47.27,6,14.181,297.801,2019-02-05,10,17,Dinheiro,283.62,4.761904762,14.181,8.8,2019,2,5,1,6,Fevereiro,Terça-feira,Manhã,Sim,Primeira Quinzena,0,05/02/2019,49.6335,283.62,2.3634999999999997,4.761904761904762,5.0,4.761904761904762,283.62,49.6335,2.513450151057402,52.800000000000004,55.82477341389729,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
725-54-0677,C,Naypyitaw,Membro,Masculino,Saúde e Beleza,85.6,7,29.96,629.16,2019-03-02,13,50,Dinheiro,599.2,4.761904762,29.96,5.3,2019,3,2,1,9,Março,Sábado,Tarde,Não,Primeira Quinzena,1,02/03/2019,89.88,599.1999999999999,4.28,4.761904761904763,5.0,4.761904761904763,599.1999999999999,89.88,3.1981470292044305,37.1,61.03695871097684,Neutro,Horário de Pico,VIP,Comprador Premium
146-09-5432,A,Yangon,Membro,Masculino,Alimentos e Bebidas,35.04,9,15.768,331.128,2019-02-09,19,17,Carteira Digital,315.36,4.761904762,15.768,4.6,2019,2,9,1,6,Fevereiro,Sábado,Noite,Não,Primeira Quinzena,1,09/02/2019,36.792,315.36,1.752,4.761904761904763,5.0,4.761904761904763,315.36,36.792,1.460882175226586,41.4,53.503323262839885,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
377-79-7592,C,Naypyitaw,Membro,Feminino,Acessórios Eletrônicos,44.84,9,20.178,423.738,2019-01-14,14,0,Cartão de Crédito,403.56,4.761904762,20.178,7.5,2019,1,14,1,3,Janeiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,14/01/2019,47.082,403.56,2.242,4.761904761904763,5.0,4.761904761904763,403.56000000000006,47.082,3.048036253776435,67.5,65.75619335347433,Satisfeito,Horário de Pico,Premium,Comprador Padrão
509-10-0516,B,Mandalay,Normal,Masculino,Casa e Estilo de Vida,45.97,4,9.194,193.074,2019-02-09,12,2,Carteira Digital,183.88,4.761904762,9.194,5.1,2019,2,9,1,6,Fevereiro,Sábado,Tarde,Não,Primeira Quinzena,1,09/02/2019,48.2685,183.88000000000002,2.2985,4.761904761904763,5.0,4.761904761904763,183.88,48.2685,0.9443987915407854,20.4,34.70704934541793,Neutro,Horário de Pico,Padrão,Comprador Econômico
595-94-9924,A,Yangon,Membro,Feminino,Saúde e Beleza,27.73,5,6.9325,145.5825,2019-03-26,20,21,Cartão de Crédito,138.65,4.761904762,6.9325,4.2,2019,3,26,1,13,Março,Terça-feira,Noite,Sim,Segunda Quinzena,0,26/03/2019,29.116500000000002,138.65,1.3865,4.761904761904762,5.0,4.761904761904762,138.65,29.116500000000002,0.5864350453172206,21.0,33.18509566968781,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
865-41-9075,A,Yangon,Normal,Masculino,Alimentos e Bebidas,11.53,7,4.0355,84.7455,2019-01-28,17,35,Dinheiro,80.71,4.761904762,4.0355,8.1,2019,1,28,1,5,Janeiro,Segunda-feira,Tarde,Sim,Segunda Quinzena,0,28/01/2019,12.1065,80.71000000000001,0.5765,4.761904761904762,5.0,4.761904761904762,80.71,12.1065,0.6583595166163142,56.699999999999996,48.55115810674723,Satisfeito,Horário Normal,Econômico,Comprador Econômico
545-07-8534,C,Naypyitaw,Normal,Feminino,Saúde e Beleza,58.32,2,5.832,122.472,2019-02-14,12,42,Carteira Digital,116.64,4.761904762,5.832,6.0,2019,2,14,1,7,Fevereiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/02/2019,61.236,116.64,2.916,4.761904761904763,5.0,4.761904761904763,116.64,61.236,0.7047734138972809,12.0,28.698489425981872,Neutro,Horário de Pico,Econômico,Comprador Econômico
118-62-1812,C,Naypyitaw,Membro,Feminino,Casa e Estilo de Vida,78.38,4,15.676,329.196,2019-03-24,17,56,Dinheiro,313.52,4.761904762,15.676,7.9,2019,3,24,1,12,Março,Domingo,Tarde,Não,Segunda Quinzena,1,24/03/2019,82.299,313.52000000000004,3.919,4.761904761904762,5.0,4.761904761904762,313.52,82.299,2.4942678751258813,31.6,48.32920443101712,Satisfeito,Horário Normal,Premium,Comprador Padrão
450-42-3339,C,Naypyitaw,Normal,Masculino,Saúde e Beleza,84.61,10,42.305,888.405,2019-02-09,18,58,Cartão de Crédito,846.1,4.761904762,42.305,8.8,2019,2,9,1,6,Fevereiro,Sábado,Noite,Não,Primeira Quinzena,1,09/02/2019,88.84049999999999,846.1,4.2305,4.761904761904763,5.0,4.761904761904763,846.1,88.84049999999999,7.49816717019134,88.0,90.48257804632426,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
851-98-3555,B,Mandalay,Normal,Feminino,Saúde e Beleza,82.88,5,20.72,435.12,2019-03-24,14,8,Cartão de Crédito,414.4,4.761904762,20.72,6.6,2019,3,24,1,12,Março,Domingo,Tarde,Não,Segunda Quinzena,1,24/03/2019,87.024,414.4,4.144,4.761904761904762,5.0,4.761904761904762,414.4,87.024,2.754320241691843,33.0,51.492849949647535,Neutro,Horário de Pico,Premium,Comprador Padrão
186-71-5196,A,Yangon,Membro,Feminino,Alimentos e Bebidas,79.54,2,7.954,167.034,2019-03-27,16,30,Carteira Digital,159.08,4.761904762,7.954,6.2,2019,3,27,1,13,Março,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,27/03/2019,83.517,159.07999999999998,3.977,4.761904761904762,5.0,4.761904761904762,159.08,83.517,0.9932487411883182,12.4,31.008056394763344,Neutro,Horário Normal,Padrão,Comprador Econômico
624-01-8356,B,Mandalay,Normal,Feminino,Casa e Estilo de Vida,49.01,10,24.505,514.605,2019-01-27,10,44,Cartão de Crédito,490.1,4.761904762,24.505,4.2,2019,1,27,1,4,Janeiro,Domingo,Manhã,Não,Segunda Quinzena,1,27/01/2019,51.4605,490.1,2.4505,4.761904761904762,5.0,4.761904761904762,490.09999999999997,51.4605,2.0729305135951663,42.0,62.34219536757302,Insatisfeito,Horário de Pico,VIP,Comprador Premium
313-66-9943,B,Mandalay,Membro,Feminino,Alimentos e Bebidas,29.15,3,4.3725,91.8225,2019-03-27,20,29,Cartão de Crédito,87.45,4.761904762,4.3725,7.3,2019,3,27,1,13,Março,Quarta-feira,Noite,Sim,Segunda Quinzena,0,27/03/2019,30.6075,87.45,1.4574999999999998,4.761904761904761,5.0,4.761904761904761,87.44999999999999,30.6075,0.6428851963746223,21.9,34.4226586102719,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
151-27-8496,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,56.13,4,11.226,235.746,2019-01-19,11,43,Carteira Digital,224.52,4.761904762,11.226,8.6,2019,1,19,1,3,Janeiro,Sábado,Manhã,Não,Segunda Quinzena,1,19/01/2019,58.9365,224.52,2.8065,4.761904761904763,5.0,4.761904761904763,224.52,58.9365,1.9444833836858004,34.4,46.84410876132931,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
453-33-6436,A,Yangon,Normal,Feminino,Casa e Estilo de Vida,93.12,8,37.248,782.208,2019-02-07,10,9,Dinheiro,744.96,4.761904762,37.248,6.8,2019,2,7,1,6,Fevereiro,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,07/02/2019,97.776,744.9599999999999,4.656,4.761904761904762,5.0,4.761904761904762,744.96,97.776,5.101438066465256,54.4,74.4084592145015,Neutro,Horário de Pico,VIP,Comprador Premium
522-57-8364,A,Yangon,Membro,Masculino,Acessórios de Moda,51.34,8,20.536,431.256,2019-01-31,10,0,Carteira Digital,410.72,4.761904762,20.536,7.6,2019,1,31,1,5,Janeiro,Quinta-feira,Manhã,Sim,Segunda Quinzena,0,31/01/2019,53.907,410.71999999999997,2.567,4.761904761904763,5.0,4.761904761904763,410.72,53.907,3.143476334340382,60.8,63.34461228600201,Satisfeito,Horário de Pico,Premium,Comprador Padrão
459-45-2396,A,Yangon,Membro,Feminino,Alimentos e Bebidas,99.6,3,14.94,313.74,2019-02-25,18,45,Dinheiro,298.8,4.761904762,14.94,5.8,2019,2,25,1,9,Fevereiro,Segunda-feira,Noite,Sim,Segunda Quinzena,0,25/02/2019,104.58,298.8,4.9799999999999995,4.761904761904762,5.0,4.761904761904762,298.79999999999995,104.58,1.7452567975830813,17.4,38.436253776435045,Neutro,Horário de Pico,Premium,Comprador Padrão
717-96-4189,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,35.49,6,10.647,223.587,2019-02-02,12,40,Dinheiro,212.94,4.761904762,10.647,4.1,2019,2,2,1,5,Fevereiro,Sábado,Tarde,Não,Primeira Quinzena,1,02/02/2019,37.2645,212.94,1.7745,4.761904761904763,5.0,4.761904761904763,212.94,37.2645,0.8792084592145013,24.599999999999998,38.877643504531726,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
722-13-2115,C,Naypyitaw,Membro,Masculino,Esportes e Viagem,42.85,1,2.1425,44.9925,2019-03-14,15,36,Cartão de Crédito,42.85,4.761904762,2.1425,9.3,2019,3,14,1,11,Março,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/03/2019,44.9925,42.85,2.1425,4.761904761904763,5.0,4.761904761904763,42.85,44.9925,0.40131419939577034,9.3,32.62608257804633,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
749-81-8133,A,Yangon,Normal,Feminino,Acessórios de Moda,94.67,4,18.934,397.614,2019-03-11,12,4,Dinheiro,378.68,4.761904762,18.934,6.8,2019,3,11,1,11,Março,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,11/03/2019,99.4035,378.67999999999995,4.7335,4.761904761904763,5.0,4.761904761904763,378.68,99.4035,2.5931762336354476,27.2,47.653977844914394,Neutro,Horário de Pico,Premium,Comprador Padrão
777-67-2495,B,Mandalay,Normal,Masculino,Casa e Estilo de Vida,68.97,3,10.3455,217.2555,2019-02-22,11,26,Carteira Digital,206.91,4.761904762,10.3455,8.7,2019,2,22,1,8,Fevereiro,Sexta-feira,Manhã,Sim,Segunda Quinzena,0,22/02/2019,72.41850000000001,206.91000000000003,3.4484999999999997,4.761904761904762,5.0,4.761904761904762,206.91,72.41850000000001,1.8128066465256794,26.099999999999998,43.43474320241691,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
636-98-3364,B,Mandalay,Membro,Feminino,Acessórios Eletrônicos,26.26,3,3.939,82.719,2019-03-02,12,36,Carteira Digital,78.78,4.761904762,3.939,6.3,2019,3,2,1,9,Março,Sábado,Tarde,Não,Primeira Quinzena,1,02/03/2019,27.572999999999997,78.78,1.313,4.761904761904763,5.0,4.761904761904763,78.78,27.572999999999997,0.49981268882175217,18.9,31.073413897280965,Neutro,Horário de Pico,Econômico,Comprador Econômico
246-55-6923,C,Naypyitaw,Membro,Feminino,Casa e Estilo de Vida,35.79,9,16.1055,338.2155,2019-03-10,15,6,Cartão de Crédito,322.11,4.761904762,16.1055,5.1,2019,3,10,1,10,Março,Domingo,Tarde,Não,Primeira Quinzena,1,10/03/2019,37.5795,322.11,1.7894999999999999,4.761904761904762,5.0,4.761904761904762,322.11,37.5795,1.6543413897280965,45.9,55.27522658610272,Neutro,Horário de Pico,Premium,Comprador Padrão
181-82-6255,B,Mandalay,Normal,Feminino,Casa e Estilo de Vida,16.37,6,4.911,103.131,2019-02-08,10,58,Dinheiro,98.22,4.761904762,4.911,7.0,2019,2,8,1,6,Fevereiro,Sexta-feira,Manhã,Sim,Primeira Quinzena,0,08/02/2019,17.1885,98.22,0.8184999999999999,4.761904761904762,5.0,4.761904761904762,98.22,17.1885,0.6923867069486405,42.0,42.95649546827794,Neutro,Horário de Pico,Econômico,Comprador Econômico
838-02-1821,C,Naypyitaw,Membro,Feminino,Casa e Estilo de Vida,12.73,2,1.273,26.733,2019-02-22,12,10,Cartão de Crédito,25.46,4.761904762,1.273,5.2,2019,2,22,1,8,Fevereiro,Sexta-feira,Tarde,Sim,Segunda Quinzena,0,22/02/2019,13.3665,25.46,0.6365,4.761904761904762,5.0,4.761904761904762,25.46,13.3665,0.13332527693857,10.4,22.625579053373617,Neutro,Horário de Pico,Econômico,Comprador Econômico
887-42-0517,C,Naypyitaw,Normal,Feminino,Esportes e Viagem,83.14,7,29.099,611.079,2019-01-10,10,31,Cartão de Crédito,581.98,4.761904762,29.099,6.6,2019,1,10,1,2,Janeiro,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,10/01/2019,87.297,581.9799999999999,4.157,4.761904761904763,5.0,4.761904761904763,581.98,87.297,3.868145015105739,46.199999999999996,64.24330312185296,Neutro,Horário de Pico,VIP,Comprador Premium
457-12-0244,C,Naypyitaw,Membro,Feminino,Esportes e Viagem,35.22,6,10.566,221.886,2019-03-14,13,49,Carteira Digital,211.32,4.761904762,10.566,6.5,2019,3,14,1,11,Março,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/03/2019,36.981,211.32,1.7610000000000001,4.761904761904763,5.0,4.761904761904763,211.32,36.981,1.3832628398791538,39.0,46.01238670694864,Neutro,Horário de Pico,Padrão,Comprador Econômico
226-34-0034,B,Mandalay,Normal,Feminino,Acessórios Eletrônicos,13.78,4,2.756,57.876,2019-01-10,11,10,Carteira Digital,55.12,4.761904762,2.756,9.0,2019,1,10,1,2,Janeiro,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,10/01/2019,14.469,55.12,0.689,4.761904761904762,5.0,4.761904761904762,55.12,14.469,0.4995770392749244,36.0,41.22034239677744,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
321-49-7382,B,Mandalay,Membro,Masculino,Esportes e Viagem,88.31,1,4.4155,92.7255,2019-02-15,17,38,Cartão de Crédito,88.31,4.761904762,4.4155,5.2,2019,2,15,1,7,Fevereiro,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,15/02/2019,92.7255,88.31,4.4155,4.761904761904762,5.0,4.761904761904762,88.31,92.7255,0.4624491440080563,5.2,22.15730110775428,Neutro,Horário Normal,Econômico,Comprador Econômico
